653	616	631	556	554	570	
653	616	631	557	554	571	
653	616	631	557	555	571	
652	615	631	557	554	570	
654	617	632	558	555	572	
655	617	631	557	554	571	
655	617	632	557	555	570	
653	617	632	558	555	571	
652	618	631	558	555	569	
653	618	632	558	555	571	
653	618	632	559	555	571	
652	620	635	565	564	582	
650	623	631	563	566	585	
599	595	607	547	558	588	
219	198	220	56	118	120	
183	178	280	122	259	278	
184	189	279	185	280	293	
63	50	137	130	176	214	
53	51	154	156	170	253	
69	56	205	131	130	210	
53	52	140	136	155	246	
59	53	127	88	167	215	
109	59	164	112	165	214	
82	77	168	63	99	119	
180	79	240	108	129	231	
153	157	255	96	186	176	
81	112	41	33	162	212	
52	65	50	38	186	260	
218	203	53	37	172	243	
204	181	186	45	50	173	
126	120	139	49	68	87	
298	248	179	42	50	54	
222	153	29	27	51	58	
112	117	29	28	59	111	
157	125	29	28	66	126	
267	161	30	27	38	53	
197	95	30	27	39	51	
235	163	31	28	38	90	
257	153	29	28	45	104	
299	203	30	28	66	85	
335	225	30	29	112	149	
305	288	30	28	48	94	
358	301	35	28	31	59	
375	344	35	29	34	230	
454	387	35	29	33	142	
340	287	31	29	39	65	
437	353	31	29	49	176	
449	377	31	29	42	117	
281	272	39	28	29	61	
355	334	33	29	36	216	
424	382	35	29	34	141	
603	443	32	30	61	239	
582	426	32	30	91	303	
532	406	32	30	39	131	
473	381	34	29	33	87	
481	409	34	30	36	242	
579	464	33	30	41	213	
523	399	31	29	72	180	
584	418	32	30	260	264	
620	475	32	30	43	93	
549	405	38	29	29	159	
599	465	35	30	35	239	
567	437	39	30	30	164	
555	429	32	29	60	223	
573	462	32	29	40	180	
563	456	34	30	31	201	
574	455	32	30	105	188	
620	507	34	30	34	161	
621	508	35	30	32	223	
571	271	32	30	287	182	
604	468	32	30	89	186	
506	457	160	29	28	155	
448	420	160	30	29	235	
538	498	48	30	29	239	
565	489	36	30	32	230	
608	486	33	31	35	167	
591	464	33	30	37	129	
449	404	35	29	30	146	
398	346	73	29	29	69	
491	434	62	30	29	124	
408	411	35	30	31	144	
478	409	32	30	38	198	
310	294	38	29	29	194	
208	228	251	28	28	83	
340	330	331	29	28	87	
349	325	287	29	28	60	
391	322	31	28	31	102	
442	376	31	28	32	85	
403	337	31	29	40	120	
418	361	31	30	46	159	
446	354	31	30	157	164	
499	387	32	30	242	195	
480	378	32	30	274	182	
454	359	32	30	289	256	
475	354	32	30	293	242	
490	343	32	30	264	217	
523	379	32	30	279	226	
463	352	32	30	286	244	
467	320	32	30	261	206	
492	342	32	30	289	227	
383	224	31	30	292	146	
477	387	32	30	208	127	
496	336	32	30	180	57	
578	383	32	30	137	53	
480	297	31	28	51	45	
552	361	30	28	44	43	
661	503	33	28	42	71	
541	333	30	27	43	48	
505	339	29	27	41	773	
522	368	30	27	42	55	
539	336	30	27	43	394	
495	268	30	28	44	41	
456	238	30	28	47	42	
345	192	29	27	45	42	
215	63	28	27	43	45	
431	268	29	27	44	43	
472	315	29	27	43	290	
257	95	28	27	44	41	
195	131	28	27	45	42	
99	55	28	27	44	43	
51	45	28	27	44	41	
254	67	28	27	45	43	
331	231	29	27	49	45	
114	53	28	27	51	48	
273	141	29	28	63	62	
86	59	28	27	55	56	
56	48	28	27	51	53	
146	63	28	28	52	50	
51	51	28	27	49	50	
57	57	28	27	51	50	
248	166	29	28	115	62	
199	189	29	28	107	62	
204	116	29	28	132	134	
182	58	29	29	182	199	
261	166	30	29	190	191	
252	153	31	31	202	188	
248	253	312	257	303	294	
316	327	410	365	356	384	
453	433	509	416	404	377	
440	438	477	410	401	418	
432	432	471	404	401	420	
430	431	471	404	401	420	
432	431	471	404	403	422	
