660	632	671	621	618	640	
664	635	673	623	619	643	
664	635	673	623	618	641	
672	641	678	630	623	647	
669	639	676	627	622	645	
617	598	645	596	600	627	
317	360	491	452	497	561	
202	217	370	312	386	454	
335	318	433	367	419	484	
334	306	371	356	400	470	
394	377	432	377	412	472	
416	351	448	357	381	434	
271	295	39	38	359	419	
137	182	44	40	342	427	
172	182	30	31	283	404	
249	288	30	31	331	433	
255	269	30	30	271	371	
230	203	30	30	277	347	
309	299	30	30	238	351	
298	257	31	31	260	339	
202	149	31	30	221	360	
180	127	31	30	240	340	
279	250	31	31	323	406	
306	274	31	31	336	419	
256	206	31	31	320	403	
356	275	32	31	352	410	
352	278	32	31	364	442	
102	90	31	31	337	517	
143	72	31	31	314	455	
162	163	31	31	377	494	
202	184	32	32	378	495	
311	274	32	32	388	520	
246	239	32	31	384	486	
230	248	32	31	390	493	
252	252	32	32	350	521	
286	245	31	31	393	509	
308	284	32	32	380	517	
333	295	33	32	432	561	
336	289	32	32	428	541	
210	213	32	32	423	547	
325	301	33	33	358	613	
326	342	33	33	448	617	
404	261	33	33	454	530	
420	287	33	33	444	521	
244	46	32	34	475	570	
210	44	33	35	493	590	
65	32	32	44	483	565	
154	31	32	60	485	572	
115	30	32	55	466	552	
36	30	31	31	33	41	
35	29	31	31	33	51	
170	29	30	41	390	506	
459	29	30	31	379	545	
324	29	30	31	298	549	
129	29	30	31	34	451	
64	30	30	31	119	521	
431	29	30	258	362	447	
40	30	30	285	393	467	
471	29	30	37	375	471	
720	30	30	29	81	320	
473	29	30	30	269	327	
922	30	30	41	237	378	
879	33	33	45	254	387	
967	31	30	31	186	288	
207	30	30	30	99	156	
961	31	30	39	205	321	
749	42	42	230	285	408	
580	38	39	322	427	516	
970	35	35	40	252	347	
246	36	31	31	57	59	
609	31	32	33	165	233	
939	31	31	51	283	340	
96	30	31	50	320	341	
59	30	31	38	111	252	
61	30	31	41	214	331	
121	31	31	40	324	443	
938	31	30	49	144	289	
318	33	31	35	160	279	
59	53	31	31	185	201	
87	94	32	32	279	312	
113	111	32	32	297	338	
298	37	34	41	489	527	
430	39	35	40	472	496	
507	347	35	34	381	404	
442	281	35	34	411	420	
478	267	35	34	399	394	
566	394	35	34	422	441	
559	360	36	35	438	457	
560	406	35	34	426	431	
582	436	36	35	460	486	
582	425	36	35	510	560	
576	365	36	35	501	532	
579	527	291	399	476	463	
616	584	639	576	545	550	
603	578	638	582	564	579	
595	568	633	576	556	572	
594	567	633	577	557	573	
594	567	633	576	557	572	
592	566	632	576	556	571	
593	567	633	577	557	572	
588	564	632	576	557	572	
595	568	632	576	555	569	
597	569	633	576	556	570	
594	568	632	575	555	569	
596	569	633	576	556	570	
595	568	632	576	555	569	
595	568	633	576	555	570	
596	569	633	576	556	570	
594	568	632	576	555	569	
597	569	633	576	556	571	
596	569	634	577	556	571	
596	569	633	577	556	571	
597	569	634	576	556	571	
595	568	633	576	555	569	
597	569	634	577	556	572	
596	569	633	576	556	570	
596	569	634	577	557	572	
