537	451	545	481	440	452	
554	471	564	504	464	479	
532	441	545	478	441	458	
517	421	534	456	423	445	
507	412	527	447	416	438	
508	415	527	448	416	438	
490	396	502	416	380	400	
508	437	529	450	415	432	
521	457	542	467	432	450	
530	474	549	480	444	460	
526	467	545	474	442	456	
520	476	539	478	459	476	
487	447	511	445	425	438	
478	446	506	448	421	434	
434	415	470	415	388	395	
391	373	439	378	365	376	
393	365	412	346	364	378	
437	397	415	347	362	396	
405	383	394	308	337	355	
386	375	365	279	294	308	
337	345	300	62	278	320	
330	333	221	49	255	316	
351	338	40	36	203	358	
372	325	34	32	175	377	
368	313	34	32	144	356	
347	286	32	31	139	366	
319	292	32	31	115	360	
318	293	32	31	87	361	
294	284	32	31	65	351	
262	274	31	31	56	345	
276	283	32	31	52	356	
277	280	32	31	52	348	
278	279	32	31	51	348	
278	279	32	31	50	344	
293	269	32	31	47	331	
281	266	32	31	44	303	
274	268	32	31	44	301	
286	276	32	31	43	293	
252	298	32	31	43	334	
267	311	32	31	42	347	
292	326	33	31	41	362	
301	332	33	31	41	360	
305	338	32	31	41	374	
351	366	33	31	43	434	
350	365	33	31	42	434	
362	359	33	32	41	437	
383	366	34	32	41	453	
370	353	33	31	40	443	
394	365	34	32	41	476	
372	343	34	32	40	457	
343	331	34	32	40	449	
332	306	34	31	39	424	
304	293	33	31	40	433	
305	286	33	31	39	421	
267	247	32	31	40	387	
379	351	34	32	39	455	
361	295	34	31	37	362	
421	359	34	32	38	413	
362	312	34	31	38	373	
377	365	33	31	45	409	
402	382	33	32	45	414	
398	379	33	32	43	404	
406	386	34	32	43	413	
413	419	35	32	39	431	
427	403	35	32	39	437	
404	369	34	31	39	418	
419	374	34	31	39	421	
396	347	34	32	39	423	
384	360	34	31	39	417	
369	347	34	31	38	393	
391	367	35	31	37	398	
395	320	38	31	33	377	
405	327	38	31	33	371	
410	338	38	31	33	373	
372	351	37	31	34	368	
364	339	36	31	34	364	
358	277	33	31	39	357	
364	282	33	31	39	352	
355	272	33	31	39	337	
364	282	33	31	39	351	
377	293	33	31	38	355	
433	324	34	31	36	328	
457	347	35	31	36	340	
451	334	35	31	36	369	
