557	555	618	590	595	643	
551	544	604	570	575	620	
559	540	588	540	538	578	
554	539	589	546	545	588	
552	537	587	542	542	584	
554	538	589	545	544	587	
553	538	587	543	540	583	
528	524	578	532	520	567	
500	505	558	511	506	550	
407	426	502	474	513	568	
435	424	485	455	493	547	
409	365	428	391	429	482	
443	391	457	423	449	501	
466	403	485	442	456	508	
480	416	494	451	450	500	
442	432	260	52	427	509	
440	442	40	36	386	465	
434	422	28	29	340	480	
430	407	28	29	260	462	
450	432	28	29	161	467	
470	436	30	29	50	474	
466	434	31	29	49	475	
429	423	30	29	51	464	
456	447	31	29	55	508	
465	397	30	29	161	472	
474	397	30	29	133	468	
439	409	31	29	103	482	
432	401	31	29	52	439	
457	410	31	29	52	472	
458	418	32	29	57	488	
420	364	30	28	163	485	
416	357	30	28	128	462	
351	283	30	28	159	461	
355	282	30	28	139	468	
347	277	30	28	201	480	
308	236	29	28	182	445	
299	241	29	29	86	444	
350	279	30	29	88	487	
309	292	29	28	210	496	
303	294	29	29	229	510	
219	231	29	28	199	480	
213	227	29	28	197	490	
188	184	28	28	223	495	
192	185	29	28	215	496	
229	161	28	28	233	498	
159	143	28	28	239	487	
131	113	28	27	226	450	
119	119	28	28	323	500	
147	153	28	28	325	491	
149	154	28	28	371	529	
140	116	27	28	322	479	
65	147	27	28	322	493	
66	116	27	27	322	484	
94	61	27	27	347	480	
116	78	27	28	365	499	
54	107	27	28	326	497	
61	138	28	28	340	508	
86	150	28	28	358	505	
117	181	28	28	371	519	
124	185	28	28	373	524	
139	213	28	28	390	530	
94	203	28	29	422	563	
134	200	28	29	424	551	
188	239	29	29	368	477	
195	231	29	29	371	496	
263	267	29	29	307	475	
294	291	30	30	305	488	
268	221	29	29	203	505	
324	263	30	29	40	393	
253	42	29	29	42	509	
95	30	29	29	44	553	
244	28	29	29	36	524	
275	28	30	30	117	602	
50	28	30	31	503	627	
254	28	30	30	453	622	
245	28	29	29	491	604	
365	30	30	29	435	585	
353	30	30	29	492	576	
339	33	30	29	498	587	
359	31	30	30	540	597	
272	45	29	28	489	567	
146	188	29	28	465	581	
90	149	28	28	467	582	
62	57	28	28	470	586	
94	54	28	28	490	588	
808	47	27	27	469	587	
884	46	27	28	477	592	
907	46	27	28	477	592	
913	46	27	27	468	583	
968	45	27	27	469	575	
945	44	27	28	451	576	
956	44	27	28	446	575	
957	44	27	27	432	544	
951	43	27	27	440	552	
967	45	27	27	421	542	
955	46	27	27	444	559	
975	49	27	27	426	537	
979	50	27	27	431	545	
987	44	27	27	436	553	
980	44	27	27	457	570	
992	44	26	26	398	529	
992	44	26	27	406	536	
991	45	26	27	387	511	
992	45	27	27	394	514	
986	46	27	27	373	506	
987	46	26	27	368	501	
987	44	27	27	353	489	
992	47	27	28	362	506	
992	47	27	27	357	509	
994	45	28	28	379	520	
994	46	28	29	368	510	
992	48	26	26	313	472	
992	46	26	26	306	465	
991	47	26	26	322	497	
988	45	28	28	338	499	
993	45	26	26	303	471	
993	51	32	32	313	480	
993	45	26	26	279	459	
994	45	26	26	300	473	
992	45	26	26	213	428	
994	45	26	26	210	432	
993	49	26	26	189	432	
994	50	26	26	200	438	
991	48	26	26	259	421	
992	50	27	27	260	426	
993	48	26	26	259	436	
994	53	27	27	231	430	
994	57	26	26	206	414	
993	57	27	26	170	383	
989	55	34	34	237	400	
990	51	29	28	207	370	
47	58	28	28	471	581	
645	369	35	34	544	598	
617	361	35	34	556	619	
614	361	35	34	560	625	
612	360	35	34	561	627	
618	362	35	34	562	627	
618	361	35	34	563	630	
622	362	35	34	562	627	
626	363	35	34	559	623	
624	361	35	34	557	619	
