618	587	620	575	567	587	
618	587	620	576	567	588	
618	589	621	579	569	591	
621	588	622	578	569	591	
619	579	608	560	546	565	
641	574	550	434	360	278	
628	556	534	414	348	261	
286	256	290	200	214	196	
224	170	200	92	116	78	
74	71	155	58	98	66	
141	145	223	122	96	138	
69	75	187	73	64	59	
83	74	159	84	85	59	
59	55	126	59	59	67	
56	55	93	65	66	67	
56	56	86	59	75	80	
128	88	197	59	131	147	
128	145	190	74	101	78	
377	313	360	148	191	139	
259	232	202	52	56	52	
306	244	59	39	82	66	
298	225	34	31	59	57	
247	172	31	30	56	53	
316	216	32	31	115	59	
289	226	32	31	120	137	
322	262	32	31	79	67	
340	294	32	31	138	87	
425	333	32	31	122	64	
477	360	33	32	144	87	
479	352	33	32	120	127	
439	296	33	32	135	129	
407	224	32	31	106	81	
365	243	32	32	135	130	
371	315	33	32	180	218	
406	316	33	32	176	200	
509	345	33	32	109	66	
454	284	32	31	53	51	
424	256	32	31	54	49	
472	294	33	31	60	50	
492	292	33	32	85	55	
501	262	34	32	193	74	
462	282	34	32	173	76	
461	320	34	32	104	88	
475	326	33	32	187	74	
490	341	34	32	248	210	
522	341	34	33	260	188	
513	339	34	33	237	180	
523	363	35	33	252	217	
526	382	34	33	279	223	
602	395	35	34	306	239	
603	357	36	34	281	211	
584	230	36	36	417	432	
578	231	37	35	449	483	
583	54	36	35	402	399	
545	42	35	38	409	407	
534	46	36	36	433	453	
548	67	36	35	428	476	
546	103	35	35	432	456	
556	215	36	35	440	479	
551	258	36	35	434	479	
561	230	36	35	453	490	
562	276	36	35	438	499	
574	331	36	35	429	503	
570	373	36	35	438	498	
557	389	36	35	438	511	
561	398	36	36	427	533	
562	400	36	35	434	548	
555	395	36	35	468	548	
549	340	36	35	513	541	
534	236	36	35	523	537	
533	242	36	36	524	545	
536	201	36	35	519	554	
536	229	36	35	509	557	
544	240	36	35	508	565	
552	223	36	35	510	581	
539	283	36	35	497	563	
544	320	36	35	484	566	
537	346	36	35	452	558	
544	378	36	35	433	562	
538	372	36	35	434	556	
539	290	36	35	443	545	
529	135	36	35	483	531	
549	143	36	35	498	542	
547	207	36	35	487	550	
543	225	37	35	486	559	
544	194	37	35	481	558	
532	273	36	35	486	550	
536	189	37	36	487	537	
527	269	36	35	461	523	
543	249	36	35	471	523	
562	262	37	36	470	521	
563	266	37	36	469	521	
564	275	36	35	466	519	
566	369	37	35	411	540	
567	387	37	35	394	539	
575	390	37	36	379	543	
576	400	37	36	354	562	
575	412	37	36	317	558	
569	421	37	36	233	557	
579	420	37	36	155	552	
587	457	37	36	48	544	
587	459	37	36	47	545	
592	459	37	36	46	551	
596	461	37	36	44	553	
598	471	37	36	42	553	
593	433	37	35	48	550	
586	407	37	35	53	544	
588	407	37	35	54	542	
601	330	36	34	231	443	
615	71	36	34	298	284	
624	124	35	33	243	178	
625	87	36	33	297	294	
614	68	36	34	363	391	
590	55	36	34	434	461	
582	54	36	34	460	515	
585	56	36	35	471	527	
582	47	36	35	483	543	
577	49	36	35	490	551	
564	46	36	35	494	550	
556	47	36	35	495	551	
555	49	36	35	487	543	
567	44	36	36	496	549	
564	43	36	36	500	548	
563	42	36	36	502	559	
548	40	36	37	494	547	
568	43	36	36	491	543	
570	43	36	36	489	540	
566	44	36	36	483	539	
566	46	36	36	467	537	
566	50	36	36	467	540	
563	56	36	36	464	538	
564	57	36	36	463	537	
572	164	36	35	445	534	
564	228	36	35	451	529	
561	248	36	35	452	531	
552	248	36	35	457	531	
567	231	36	36	457	532	
567	230	36	35	453	524	
577	225	36	35	442	498	
580	224	36	35	436	486	
588	271	36	35	440	492	
597	379	37	35	417	515	
597	358	37	35	434	521	
609	190	37	35	450	477	
609	63	36	35	440	442	
594	43	37	36	470	436	
612	42	37	37	476	443	
623	45	37	36	470	435	
628	388	37	35	444	483	
636	339	37	35	459	490	
615	329	37	36	462	512	
603	105	37	36	464	479	
605	55	37	36	472	475	
636	175	37	36	473	482	
642	309	37	36	476	506	
642	342	37	36	468	503	
628	379	37	36	452	502	
621	371	37	36	459	512	
630	405	37	36	476	523	
627	400	38	36	487	541	
625	368	37	36	486	535	
614	389	37	36	477	522	
611	409	37	36	459	520	
638	382	37	36	471	523	
631	397	37	36	478	532	
631	377	37	36	478	522	
625	312	37	36	466	528	
618	471	37	35	444	522	
627	486	37	36	452	524	
631	525	38	38	482	519	
640	567	255	445	538	526	
634	576	577	547	555	568	
646	584	577	552	561	576	
651	587	578	555	565	580	
654	589	578	554	564	577	
655	590	578	558	569	584	
597	555	567	553	574	594	
581	545	562	548	571	594	
579	544	561	547	570	593	
