636	607	644	594	568	604	
631	604	642	593	568	604	
636	605	641	590	569	605	
638	600	641	590	568	601	
657	613	634	583	581	607	
659	615	632	592	572	605	
662	617	634	593	574	606	
665	620	636	595	575	607	
663	619	636	593	574	606	
664	619	636	594	575	608	
658	614	631	593	574	607	
638	593	621	587	574	605	
437	415	477	440	443	486	
366	366	445	410	428	479	
298	299	350	334	351	413	
446	444	494	463	486	537	
179	230	333	287	359	421	
56	59	118	117	185	303	
121	141	187	164	178	258	
58	68	148	175	236	319	
98	80	212	119	111	191	
200	181	278	218	234	252	
131	139	220	159	224	204	
78	67	198	109	163	211	
85	83	189	53	204	263	
105	104	47	36	141	271	
61	84	37	31	178	291	
51	60	30	29	146	185	
77	101	30	30	185	249	
88	95	31	30	203	291	
54	65	30	31	223	330	
63	59	30	30	105	221	
84	56	31	30	142	260	
110	57	31	31	151	219	
57	71	31	31	198	319	
114	120	32	31	263	315	
139	117	32	31	235	269	
137	56	32	31	183	222	
277	51	32	31	86	79	
263	57	32	31	225	242	
129	66	32	31	217	258	
75	62	32	31	208	236	
124	111	32	31	242	287	
214	140	32	32	313	341	
86	61	32	31	210	288	
114	58	31	31	153	223	
149	54	32	31	278	317	
122	60	32	31	179	225	
156	61	32	31	260	303	
126	84	32	31	263	271	
121	66	32	32	275	323	
198	63	32	32	276	288	
129	71	32	31	211	267	
185	73	32	30	145	206	
75	64	31	30	101	97	
161	157	32	31	221	211	
52	52	30	30	85	109	
65	60	31	30	162	161	
62	87	31	30	136	199	
67	85	31	31	162	206	
157	183	31	31	190	205	
171	150	32	31	263	324	
280	186	32	32	310	366	
293	167	32	32	263	298	
182	111	31	30	101	59	
86	48	31	29	47	46	
196	51	33	30	45	44	
55	49	30	29	46	47	
50	48	30	30	48	46	
52	45	30	30	47	44	
54	47	30	30	47	44	
56	46	30	30	47	45	
128	53	30	29	48	45	
111	54	30	29	50	45	
156	58	30	29	48	45	
59	51	30	29	53	50	
56	56	30	29	49	53	
72	97	31	30	90	149	
153	68	31	30	138	155	
158	34	32	34	268	241	
444	43	34	34	408	400	
547	44	36	36	529	554	
541	40	36	39	564	573	
533	40	36	39	576	591	
535	40	36	39	578	595	
539	41	36	39	577	600	
544	41	36	39	579	602	
547	44	36	37	558	604	
470	35	35	294	546	552	
280	32	32	177	163	110	
233	32	32	37	255	183	
286	39	32	30	111	58	
313	37	32	31	96	59	
355	49	32	30	89	55	
332	38	32	31	83	56	
374	37	32	30	55	48	
406	40	32	31	64	49	
279	181	32	30	129	78	
419	63	32	30	82	49	
440	115	32	30	74	49	
440	284	32	30	93	51	
539	48	33	31	164	57	
476	34	33	61	210	109	
466	34	33	48	193	78	
411	35	33	34	248	218	
354	35	32	31	209	186	
352	36	32	31	214	193	
370	42	32	31	224	148	
517	46	33	32	224	164	
457	34	33	54	269	284	
422	33	33	42	268	276	
370	34	32	33	290	309	
342	43	32	31	311	345	
258	39	32	31	298	351	
325	40	32	31	169	174	
396	33	32	33	105	166	
442	35	32	32	125	153	
437	36	33	32	169	212	
492	34	33	36	133	180	
475	35	33	33	153	171	
486	35	33	34	128	130	
535	34	33	40	164	69	
561	35	34	37	197	87	
557	36	34	33	142	54	
561	38	34	34	259	147	
539	37	36	38	520	564	
540	38	36	38	522	566	
539	38	36	38	522	565	
538	37	36	38	526	570	
572	45	36	36	504	565	
529	43	35	35	486	530	
543	40	34	33	292	242	
545	62	34	32	167	133	
429	46	33	32	225	214	
309	45	32	31	168	136	
106	45	31	30	58	59	
55	47	30	29	50	50	
56	45	30	29	49	53	
995	334	35	32	47	45	
995	379	49	36	51	47	
970	504	42	37	49	46	
976	465	216	39	65	49	
995	308	34	31	46	47	
993	361	35	31	46	47	
990	230	34	31	46	49	
989	94	31	29	50	54	
620	49	30	34	165	289	
111	198	274	329	458	507	
428	460	519	481	485	535	
547	550	597	558	556	597	
551	554	602	562	559	598	
553	556	603	564	560	599	
553	556	603	564	560	598	
555	557	604	565	561	599	
555	557	604	564	560	597	
555	557	604	564	561	598	
556	557	605	565	561	598	
555	557	605	565	560	597	
556	558	605	565	561	598	
556	558	605	565	561	597	
