647	608	660	606	581	600	
649	609	661	607	582	600	
647	608	660	606	581	599	
649	609	661	607	582	600	
647	608	659	604	578	595	
651	610	660	604	578	594	
649	613	662	613	570	588	
635	526	568	425	328	234	
432	326	441	324	305	298	
343	291	366	227	228	239	
267	245	322	201	189	211	
269	241	349	259	284	296	
192	192	319	247	315	355	
203	235	245	173	189	221	
358	283	292	144	196	133	
311	243	244	143	165	174	
215	198	37	39	144	189	
195	115	29	29	101	115	
174	112	30	29	124	170	
190	131	30	29	176	211	
127	127	30	30	193	214	
221	193	30	29	215	203	
88	80	30	29	201	203	
109	81	30	29	210	222	
179	119	30	29	208	179	
153	86	30	29	208	197	
247	137	30	30	227	245	
293	158	31	30	232	240	
332	210	31	30	265	277	
253	201	31	30	254	313	
205	165	31	30	208	273	
239	177	31	30	178	223	
229	142	30	30	151	207	
191	115	30	29	201	185	
151	60	30	29	152	108	
96	54	30	29	138	109	
101	49	30	29	123	106	
124	44	30	30	144	166	
133	42	30	30	163	192	
154	39	31	30	213	202	
220	39	31	31	222	212	
246	42	31	30	243	208	
151	39	31	30	261	261	
232	34	31	31	137	148	
350	47	31	30	126	60	
248	98	30	29	55	54	
218	123	29	29	53	49	
181	102	30	29	55	53	
219	100	30	28	51	47	
160	93	29	28	50	50	
325	201	30	29	52	48	
221	171	30	29	54	52	
90	121	30	29	53	58	
60	58	29	28	48	50	
89	59	29	28	49	47	
134	56	29	28	53	53	
82	54	29	29	58	74	
138	76	29	29	60	54	
143	74	29	29	53	50	
148	89	30	29	57	53	
150	108	30	29	53	52	
139	76	30	29	53	55	
97	58	30	29	52	52	
159	94	30	29	53	51	
154	65	30	29	51	49	
190	87	30	29	48	48	
186	71	30	29	50	49	
134	58	30	29	49	48	
206	103	30	29	48	49	
228	118	30	29	48	45	
287	177	31	29	40	46	
207	158	31	29	39	45	
308	206	31	29	38	46	
311	193	31	29	37	46	
342	235	32	29	36	46	
224	90	30	29	44	45	
234	103	30	29	43	45	
197	103	32	29	37	45	
240	126	31	29	39	45	
322	229	31	29	38	46	
383	301	32	30	41	47	
342	231	31	29	45	48	
335	224	31	29	46	46	
291	193	31	29	43	48	
369	299	32	29	36	48	
283	178	32	29	33	46	
214	99	34	29	31	45	
55	49	30	30	42	44	
211	62	35	32	49	45	
655	394	457	52	167	55	
966	751	802	258	191	53	
58	51	32	32	47	47	
166	93	30	29	46	46	
222	108	30	29	45	49	
252	144	29	29	45	47	
258	179	30	29	46	45	
231	157	30	29	45	45	
266	155	30	29	46	45	
214	135	30	29	46	44	
249	159	30	29	45	45	
157	87	30	29	45	46	
188	97	30	29	44	45	
65	56	29	29	45	47	
100	57	30	29	46	45	
137	61	30	29	46	46	
216	86	30	29	47	46	
306	139	30	29	44	46	
297	215	29	29	46	45	
281	174	30	29	47	44	
190	126	30	29	46	44	
320	179	30	28	46	43	
340	209	30	29	45	43	
414	283	30	29	45	43	
453	241	30	29	46	43	
427	291	30	29	46	44	
495	349	31	29	46	44	
422	293	30	29	46	44	
429	315	30	29	46	44	
449	361	31	29	47	44	
441	362	31	29	47	44	
442	327	31	30	47	44	
484	283	31	29	48	46	
407	310	31	29	48	46	
393	301	30	29	48	45	
340	266	30	29	50	45	
427	367	31	29	51	46	
477	407	31	29	53	47	
508	418	31	29	50	44	
500	415	32	30	46	47	
476	401	34	29	37	47	
434	335	31	29	49	46	
413	274	30	29	47	45	
397	237	30	29	46	44	
348	167	30	28	46	44	
379	186	30	29	46	45	
491	307	31	29	46	44	
551	367	32	29	44	45	
519	336	32	29	41	44	
506	307	31	29	46	44	
433	267	31	29	44	45	
370	210	30	29	43	44	
497	342	33	29	36	45	
515	337	31	28	42	210	
431	274	31	28	46	44	
428	251	30	28	46	46	
401	201	30	28	45	44	
399	171	30	28	45	45	
462	248	29	27	43	44	
468	260	29	27	41	42	
415	244	29	27	42	42	
315	191	29	27	39	43	
253	135	30	27	35	44	
59	52	29	27	36	47	
66	52	31	27	37	43	
58	46	28	28	42	42	
54	46	29	30	43	42	
54	46	36	38	414	613	
54	46	42	39	665	963	
56	46	40	33	586	914	
58	47	39	32	35	252	
50	47	37	31	33	52	
51	46	51	39	463	705	
51	44	56	44	732	906	
53	49	49	35	270	464	
49	45	55	163	849	817	
50	45	44	50	844	808	
52	47	40	39	803	798	
52	47	47	34	618	261	
52	46	46	44	44	43	
198	107	137	49	47	44	
453	392	458	350	316	305	
586	543	601	534	497	528	
595	550	604	538	506	527	
597	552	605	539	506	528	
596	551	605	539	505	526	
599	553	606	540	507	528	
599	553	606	540	506	527	
599	554	606	540	507	527	
600	554	607	541	508	528	
599	554	606	540	507	526	
601	555	607	541	508	528	
600	555	607	541	508	526	
601	556	607	542	509	527	
